first_5_runs_allowed,pitcher_name,pitcher_era,pitcher_whip,pitcher_k9,pitcher_bb9,pitcher_kbb,pitcher_gbfb,pitcher_ip,pitcher_k_pct,is_home,year,date,opp_avg_runs_allowed,opp_avg_first5_allowed,predicted_f5,edge_vs_opp,is_lhp,game_key
2,Hunter Greene,4.821,1.42,12.214,3.857,3.167,0.559,112.0,0.3052,0,2023,2023-04-07,4.22,2.59,2.71,-0.12,0,2023-04-07|Philadelphia Phillies|Cincinnati Reds
2,Aaron Civale,3.464,1.163,8.55,2.432,3.515,0.662,122.1,0.2302,1,2023,2023-04-07,4.1,2.38,1.89,0.49,0,2023-04-07|Cleveland Guardians|Seattle Mariners
3,Logan Gilbert,3.738,1.078,8.943,1.703,5.25,0.729,190.2,0.2455,0,2023,2023-04-07,4.33,2.36,2.03,0.33,0,2023-04-07|Cleveland Guardians|Seattle Mariners
1,Sonny Gray,2.788,1.147,8.951,2.69,3.327,0.925,184.0,0.2427,1,2023,2023-04-07,4.18,2.41,1.52,0.89,0,2023-04-07|Minnesota Twins|Houston Astros
0,Jose Urquidy,5.286,1.429,6.429,3.571,1.8,0.574,63.0,0.1636,0,2023,2023-04-07,3.92,2.2,2.85,-0.65,0,2023-04-07|Minnesota Twins|Houston Astros
7,Rich Hill,5.421,1.526,7.947,3.573,2.224,0.64,146.1,0.1955,1,2023,2023-04-07,5.11,2.84,3.11,-0.27,1,2023-04-07|Pittsburgh Pirates|Chicago White Sox
12,Lucas Giolito,4.889,1.315,9.973,3.569,2.795,0.565,184.1,0.2569,0,2023,2023-04-07,4.89,2.76,2.79,-0.03,0,2023-04-07|Pittsburgh Pirates|Chicago White Sox
2,Alex Cobb,3.872,1.324,7.803,2.204,3.541,1.372,151.1,0.2028,1,2023,2023-04-07,5.18,2.91,2.27,0.64,0,2023-04-07|San Francisco Giants|Kansas City Royals
1,Brad Keller,4.59,1.929,6.186,8.98,0.689,1.357,45.1,0.1469,0,2023,2023-04-07,4.29,2.43,2.53,-0.1,0,2023-04-07|San Francisco Giants|Kansas City Royals
3,Zach Eflin,3.505,1.027,9.447,1.219,7.75,1.016,177.2,0.2646,1,2023,2023-04-07,5.84,3.35,2.2,1.15,0,2023-04-07|Tampa Bay Rays|Oakland Athletics
8,Ken Waldichuk,5.362,1.56,8.426,4.532,1.859,0.697,141.0,0.2066,0,2023,2023-04-07,4.03,2.34,2.93,-0.59,1,2023-04-07|Tampa Bay Rays|Oakland Athletics
4,Jared Shuster,5.862,1.513,5.172,4.483,1.154,0.559,52.2,0.1304,1,2023,2023-04-07,4.12,2.19,3.16,-0.97,1,2023-04-07|Atlanta Braves|San Diego Padres
4,Nick Martinez,3.433,1.262,8.665,3.27,2.65,1.175,110.1,0.2299,0,2023,2023-04-07,4.34,2.43,1.88,0.55,0,2023-04-07|Atlanta Braves|San Diego Padres
0,Brandon Woodruff,2.284,0.821,9.94,2.015,4.933,0.594,67.0,0.2925,1,2023,2023-04-08,5.1,2.86,1.38,1.48,0,2023-04-08|Milwaukee Brewers|St. Louis Cardinals
2,Jack Flaherty,4.997,1.582,9.244,4.122,2.242,0.755,144.1,0.2277,0,2023,2023-04-08,3.89,2.21,2.69,-0.48,0,2023-04-08|Milwaukee Brewers|St. Louis Cardinals
8,Jose Urena,6.516,1.629,5.905,4.48,1.318,0.936,44.2,0.1429,1,2023,2023-04-08,4.99,2.85,3.72,-0.87,0,2023-04-08|Colorado Rockies|Washington Nationals
2,MacKenzie Gore,4.431,1.403,9.985,3.769,2.649,0.643,136.1,0.2595,0,2023,2023-04-08,5.77,3.44,2.74,0.7,1,2023-04-08|Colorado Rockies|Washington Nationals
1,Patrick Sandoval,4.119,1.519,7.989,4.619,1.73,0.886,144.2,0.1963,1,2023,2023-04-08,4.03,2.37,2.25,0.12,1,2023-04-08|Los Angeles Angels|Toronto Blue Jays
3,Chris Bassitt,3.6,1.175,8.37,2.655,3.153,0.751,200.0,0.2252,0,2023,2023-04-08,4.96,2.61,2.03,0.58,0,2023-04-08|Los Angeles Angels|Toronto Blue Jays
3,Madison Bumgarner,10.556,2.469,5.556,8.333,0.667,0.561,16.2,0.1111,1,2023,2023-04-08,4.29,2.5,5.87,-3.37,1,2023-04-08|Arizona Diamondbacks|Los Angeles Dodgers
2,Clayton Kershaw,2.47,1.067,9.398,2.744,3.425,0.916,131.2,0.262,0,2023,2023-04-08,4.5,2.53,1.38,1.15,1,2023-04-08|Arizona Diamondbacks|Los Angeles Dodgers
4,Joe Ryan,4.522,1.172,10.999,1.898,5.794,0.495,161.2,0.2932,1,2023,2023-04-08,4.18,2.41,2.48,-0.07,0,2023-04-08|Minnesota Twins|Houston Astros
4,Luis Garcia,4.0,1.296,10.333,3.333,3.1,0.377,27.0,0.2696,0,2023,2023-04-08,3.92,2.2,2.13,0.07,0,2023-04-08|Minnesota Twins|Houston Astros
1,Bailey Falter,5.387,1.421,6.733,2.244,3.0,0.679,80.2,0.1729,1,2023,2023-04-08,4.96,2.93,3.12,-0.19,1,2023-04-08|Philadelphia Phillies|Cincinnati Reds
0,Nick Lodolo,6.334,1.76,12.405,2.639,4.7,0.889,34.1,0.2831,0,2023,2023-04-08,4.22,2.59,3.55,-0.96,1,2023-04-08|Philadelphia Phillies|Cincinnati Reds
1,Justin Steele,3.068,1.173,9.151,1.872,4.889,1.012,173.1,0.2458,1,2023,2023-04-08,4.43,2.33,1.65,0.68,1,2023-04-08|Chicago Cubs|Texas Rangers
3,Martin Perez,4.462,1.409,5.928,3.123,1.898,0.855,141.2,0.153,0,2023,2023-04-08,4.49,2.61,2.51,0.1,1,2023-04-08|Chicago Cubs|Texas Rangers
8,Joey Wentz,6.93,1.692,8.384,4.021,2.085,0.584,105.2,0.1992,1,2023,2023-04-08,4.6,2.57,3.87,-1.3,1,2023-04-08|Detroit Tigers|Boston Red Sox
2,Tanner Houck,5.009,1.368,8.406,3.481,2.415,1.142,106.0,0.2138,0,2023,2023-04-08,4.39,2.41,2.76,-0.35,0,2023-04-08|Detroit Tigers|Boston Red Sox
0,Kodai Senga,2.98,1.222,10.945,4.172,2.623,0.786,166.1,0.2911,1,2023,2023-04-08,4.43,2.37,1.62,0.75,0,2023-04-08|New York Mets|Miami Marlins
3,Trevor Rogers,4.0,1.222,9.5,3.0,3.167,1.125,18.0,0.2405,0,2023,2023-04-08,4.19,2.23,2.14,0.09,1,2023-04-08|New York Mets|Miami Marlins
0,Jeffrey Springs,0.562,0.5,13.5,2.25,6.0,1.0,16.0,0.4364,1,2023,2023-04-08,5.84,3.35,0.57,2.78,1,2023-04-08|Tampa Bay Rays|Oakland Athletics
5,Shintaro Fujinami,7.177,1.494,9.456,5.127,1.844,0.644,79.0,0.2325,0,2023,2023-04-08,4.03,2.34,3.94,-1.6,0,2023-04-08|Tampa Bay Rays|Oakland Athletics
3,Cal Quantrill,5.262,1.472,5.262,3.175,1.657,0.678,99.2,0.1306,1,2023,2023-04-08,4.1,2.38,2.89,-0.52,0,2023-04-08|Cleveland Guardians|Seattle Mariners
1,Marco Gonzales,5.22,1.46,6.12,3.24,1.889,0.68,50.0,0.1581,0,2023,2023-04-08,4.33,2.36,2.86,-0.5,1,2023-04-08|Cleveland Guardians|Seattle Mariners
6,Vince Velasquez,3.881,1.321,8.976,3.396,2.643,0.467,37.1,0.2284,1,2023,2023-04-08,5.11,2.84,2.26,0.58,0,2023-04-08|Pittsburgh Pirates|Chicago White Sox
4,Mike Clevinger,3.776,1.228,7.551,2.746,2.75,0.455,131.1,0.2004,0,2023,2023-04-08,4.89,2.76,2.18,0.58,0,2023-04-08|Pittsburgh Pirates|Chicago White Sox
4,Cole Irvin,4.436,1.284,7.938,2.451,3.238,0.714,77.1,0.2024,1,2023,2023-04-08,4.12,2.36,2.42,-0.06,1,2023-04-08|Baltimore Orioles|New York Yankees
1,Jhony Brito,4.295,1.221,7.192,2.797,2.571,0.799,90.1,0.1935,0,2023,2023-04-08,4.19,2.4,2.36,0.04,0,2023-04-08|Baltimore Orioles|New York Yankees
0,Michael Wacha,3.221,1.163,8.322,2.886,2.884,0.544,134.1,0.2242,0,2023,2023-04-08,4.34,2.43,1.77,0.66,0,2023-04-08|Atlanta Braves|San Diego Padres
5,Zach Davies,7.016,1.669,7.893,4.275,1.846,0.796,82.1,0.191,1,2023,2023-04-09,4.29,2.5,3.9,-1.4,0,2023-04-09|Arizona Diamondbacks|Los Angeles Dodgers
7,Noah Syndergaard,6.531,1.395,5.714,1.939,2.947,0.619,88.2,0.1432,0,2023,2023-04-09,4.5,2.53,3.64,-1.11,0,2023-04-09|Arizona Diamondbacks|Los Angeles Dodgers
5,Austin Gomber,5.504,1.489,5.633,2.784,2.023,0.747,139.0,0.1443,1,2023,2023-04-09,4.99,2.85,3.16,-0.31,1,2023-04-09|Colorado Rockies|Washington Nationals
5,Tyler Anderson,5.426,1.489,7.596,4.085,1.859,0.449,141.0,0.1892,1,2023,2023-04-09,4.03,2.37,2.97,-0.6,1,2023-04-09|Los Angeles Angels|Toronto Blue Jays
5,Jameson Taillon,4.848,1.278,8.177,2.395,3.415,0.623,154.1,0.2137,1,2023,2023-04-09,4.43,2.33,2.64,-0.31,0,2023-04-09|Chicago Cubs|Texas Rangers
1,Seth Lugo,3.573,1.205,8.624,2.218,3.889,0.832,146.1,0.2318,0,2023,2023-04-09,4.34,2.43,1.96,0.47,0,2023-04-09|Atlanta Braves|San Diego Padres
3,Dylan Cease,4.576,1.418,10.881,4.017,2.709,0.582,177.0,0.273,0,2023,2023-04-10,3.92,2.2,2.45,-0.25,0,2023-04-10|Minnesota Twins|Chicago White Sox
2,Shane Bieber,3.797,1.234,7.523,2.391,3.147,0.906,128.0,0.2008,1,2023,2023-04-10,4.12,2.36,2.07,0.29,0,2023-04-10|Cleveland Guardians|New York Yankees
1,Kyle Gibson,4.734,1.318,7.359,2.578,2.855,0.99,192.0,0.1945,1,2023,2023-04-10,5.84,3.35,2.88,0.47,0,2023-04-10|Baltimore Orioles|Oakland Athletics
2,Framber Valdez,3.455,1.126,9.091,2.591,3.509,1.231,198.0,0.2475,0,2023,2023-04-10,4.89,2.76,2.0,0.76,1,2023-04-10|Pittsburgh Pirates|Houston Astros
9,Sandy Alcantara,4.153,1.216,7.378,2.345,3.146,1.078,184.2,0.1982,0,2023,2023-04-10,4.22,2.59,2.33,0.26,0,2023-04-10|Philadelphia Phillies|Miami Marlins
0,Max Scherzer,3.784,1.124,10.289,2.661,3.867,0.508,152.2,0.2802,1,2023,2023-04-10,4.12,2.19,2.01,0.18,0,2023-04-10|New York Mets|San Diego Padres
0,Graham Ashcraft,4.773,1.377,6.88,3.223,2.135,0.923,145.2,0.1779,0,2023,2023-04-10,4.34,2.43,2.63,-0.2,0,2023-04-10|Atlanta Braves|Cincinnati Reds
2,Luis Castillo,3.335,1.096,10.005,2.558,3.911,0.652,197.0,0.2731,0,2023,2023-04-10,4.49,2.61,1.89,0.72,0,2023-04-10|Chicago Cubs|Seattle Mariners
4,Zack Greinke,5.067,1.274,6.144,1.457,4.217,0.777,142.1,0.1636,0,2023,2023-04-11,4.43,2.33,2.76,-0.43,0,2023-04-11|Texas Rangers|Kansas City Royals
2,German Marquez,4.95,1.1,7.65,1.35,5.667,1.071,20.0,0.2125,1,2023,2023-04-11,5.1,2.86,2.86,-0.0,0,2023-04-11|Colorado Rockies|St. Louis Cardinals
4,Patrick Corbin,5.2,1.483,6.2,2.85,2.175,0.828,180.0,0.157,0,2023,2023-04-11,4.96,2.61,2.92,-0.31,1,2023-04-11|Los Angeles Angels|Washington Nationals
0,Zac Gallen,3.471,1.119,9.429,2.014,4.681,0.734,210.0,0.26,1,2023,2023-04-11,3.89,2.21,1.84,0.37,0,2023-04-11|Arizona Diamondbacks|Milwaukee Brewers
4,Logan Webb,3.25,1.074,8.083,1.292,6.258,1.68,216.0,0.2282,1,2023,2023-04-11,4.29,2.5,1.81,0.69,0,2023-04-11|San Francisco Giants|Los Angeles Dodgers
1,Julio Urias,4.611,1.161,8.992,1.845,4.875,0.601,117.1,0.2427,0,2023,2023-04-11,4.29,2.43,2.54,-0.11,1,2023-04-11|San Francisco Giants|Los Angeles Dodgers
8,Hunter Gaddis,4.5,1.31,5.143,3.0,1.714,0.373,42.0,0.1319,1,2023,2023-04-11,4.12,2.36,2.46,-0.1,0,2023-04-11|Cleveland Guardians|New York Yankees
2,Gerrit Cole,2.627,0.981,9.56,2.067,4.625,0.676,209.0,0.2704,0,2023,2023-04-11,4.33,2.36,1.42,0.94,0,2023-04-11|Cleveland Guardians|New York Yankees
6,Kyle Muller,7.597,1.961,6.545,4.558,1.436,0.768,77.0,0.1505,0,2023,2023-04-11,4.19,2.4,4.19,-1.79,1,2023-04-11|Baltimore Orioles|Oakland Athletics
2,Mitch Keller,4.219,1.247,9.737,2.55,3.818,0.791,194.1,0.2545,1,2023,2023-04-11,4.18,2.41,2.32,0.09,0,2023-04-11|Pittsburgh Pirates|Houston Astros
2,Cristian Javier,4.556,1.265,8.833,3.444,2.565,0.354,162.0,0.2314,0,2023,2023-04-11,4.89,2.76,2.61,0.15,0,2023-04-11|Pittsburgh Pirates|Houston Astros
0,Shane McClanahan,3.287,1.183,9.47,3.209,2.951,0.806,115.0,0.258,1,2023,2023-04-11,4.6,2.57,1.85,0.72,1,2023-04-11|Tampa Bay Rays|Boston Red Sox
1,Aaron Nola,4.472,1.154,9.41,2.096,4.489,0.758,193.2,0.2547,1,2023,2023-04-11,4.43,2.37,2.45,-0.08,0,2023-04-11|Philadelphia Phillies|Miami Marlins
0,Jesus Luzardo,3.586,1.218,10.505,2.778,3.782,0.698,178.2,0.2807,0,2023,2023-04-11,4.22,2.59,2.02,0.57,1,2023-04-11|Philadelphia Phillies|Miami Marlins
3,Alek Manoah,5.89,1.745,8.163,6.096,1.339,0.634,87.1,0.1904,1,2023,2023-04-11,4.39,2.41,3.25,-0.84,0,2023-04-11|Toronto Blue Jays|Detroit Tigers
2,David Peterson,5.027,1.568,10.378,4.054,2.56,1.232,111.0,0.2602,1,2023,2023-04-11,4.12,2.19,2.7,-0.51,1,2023-04-11|New York Mets|San Diego Padres
2,Pablo Lopez,3.665,1.155,10.856,2.227,4.875,0.828,194.0,0.2921,1,2023,2023-04-11,5.11,2.84,2.14,0.7,0,2023-04-11|Minnesota Twins|Chicago White Sox
3,Lance Lynn,5.748,1.397,9.383,3.291,2.851,0.57,183.2,0.2364,0,2023,2023-04-11,3.92,2.2,3.1,-0.9,0,2023-04-11|Minnesota Twins|Chicago White Sox
2,Jacob deGrom,2.691,0.764,13.455,1.196,11.25,0.61,30.1,0.3913,1,2023,2023-04-12,5.18,2.91,1.62,1.29,0,2023-04-12|Texas Rangers|Kansas City Royals
3,Jordan Lyles,6.298,1.247,6.095,2.286,2.667,0.513,177.2,0.1604,0,2023,2023-04-12,4.43,2.33,3.45,-1.12,0,2023-04-12|Texas Rangers|Kansas City Royals
2,Kyle Freeland,5.045,1.476,5.451,2.436,2.238,0.693,155.2,0.1388,1,2023,2023-04-12,5.1,2.86,2.91,-0.05,1,2023-04-12|Colorado Rockies|St. Louis Cardinals
6,Miles Mikolas,4.789,1.318,6.131,1.745,3.513,0.64,201.1,0.1593,0,2023,2023-04-12,5.77,3.44,2.94,0.5,0,2023-04-12|Colorado Rockies|St. Louis Cardinals
0,Shohei Ohtani,3.136,1.061,11.386,3.75,3.036,0.845,132.0,0.3145,1,2023,2023-04-12,4.99,2.85,1.85,1.0,0,2023-04-12|Los Angeles Angels|Washington Nationals
1,Josiah Gray,3.906,1.459,8.094,4.528,1.788,0.612,159.0,0.2049,0,2023,2023-04-12,4.96,2.61,2.2,0.41,0,2023-04-12|Los Angeles Angels|Washington Nationals
0,Merrill Kelly,3.301,1.196,9.498,3.505,2.71,0.841,177.2,0.259,1,2023,2023-04-12,3.89,2.21,1.75,0.46,0,2023-04-12|Arizona Diamondbacks|Milwaukee Brewers
0,Corbin Burnes,3.401,1.071,9.317,3.075,3.03,0.789,193.2,0.2551,0,2023,2023-04-12,4.5,2.53,1.9,0.63,0,2023-04-12|Arizona Diamondbacks|Milwaukee Brewers
2,Dustin May,2.625,0.938,6.375,3.0,2.125,0.8,48.0,0.1818,0,2023,2023-04-12,4.29,2.43,1.44,0.99,0,2023-04-12|San Francisco Giants|Los Angeles Dodgers
2,Rich Hill,5.421,1.526,7.947,3.573,2.224,0.64,146.1,0.1955,1,2023,2023-04-12,4.18,2.41,2.98,-0.57,1,2023-04-12|Pittsburgh Pirates|Houston Astros
0,Jose Urquidy,5.286,1.429,6.429,3.571,1.8,0.574,63.0,0.1636,0,2023,2023-04-12,4.89,2.76,3.02,-0.26,0,2023-04-12|Pittsburgh Pirates|Houston Astros
0,Sonny Gray,2.788,1.147,8.951,2.69,3.327,0.925,184.0,0.2427,1,2023,2023-04-12,5.11,2.84,1.65,1.19,0,2023-04-12|Minnesota Twins|Chicago White Sox
1,Lucas Giolito,4.889,1.315,9.973,3.569,2.795,0.565,184.1,0.2569,0,2023,2023-04-12,3.92,2.2,2.63,-0.43,0,2023-04-12|Minnesota Twins|Chicago White Sox
3,Clarke Schmidt,4.642,1.352,8.434,2.604,3.239,0.775,159.0,0.2147,0,2023,2023-04-12,4.33,2.36,2.54,-0.18,0,2023-04-12|Cleveland Guardians|New York Yankees
2,Tylor Megill,4.711,1.578,7.494,4.14,1.81,0.796,126.1,0.1852,1,2023,2023-04-12,4.12,2.19,2.52,-0.33,0,2023-04-12|New York Mets|San Diego Padres
3,Blake Snell,2.25,1.189,11.7,4.95,2.364,0.776,180.0,0.3154,0,2023,2023-04-12,4.19,2.23,1.17,1.06,1,2023-04-12|New York Mets|San Diego Padres
2,Marcus Stroman,3.965,1.263,7.863,3.436,2.288,1.345,136.2,0.207,1,2023,2023-04-12,4.1,2.38,2.17,0.21,0,2023-04-12|Chicago Cubs|Seattle Mariners
1,Logan Gilbert,3.738,1.078,8.943,1.703,5.25,0.729,190.2,0.2455,0,2023,2023-04-12,4.49,2.61,2.11,0.5,0,2023-04-12|Chicago Cubs|Seattle Mariners
1,Zack Wheeler,3.609,1.078,9.938,1.828,5.436,0.7,192.0,0.2694,1,2023,2023-04-12,4.43,2.37,1.97,0.4,0,2023-04-12|Philadelphia Phillies|Miami Marlins
2,Edward Cabrera,4.264,1.452,10.706,5.988,1.788,1.257,99.2,0.2719,0,2023,2023-04-12,4.22,2.59,2.4,0.19,0,2023-04-12|Philadelphia Phillies|Miami Marlins
4,Dean Kremer,4.129,1.312,8.206,2.875,2.855,0.671,172.2,0.2136,1,2023,2023-04-12,5.84,3.35,2.55,0.8,0,2023-04-12|Baltimore Orioles|Oakland Athletics
2,Ken Waldichuk,5.362,1.56,8.426,4.532,1.859,0.697,141.0,0.2066,0,2023,2023-04-12,4.19,2.4,2.95,-0.55,1,2023-04-12|Baltimore Orioles|Oakland Athletics
8,Chris Sale,4.315,1.135,11.008,2.554,4.31,0.623,102.2,0.2941,0,2023,2023-04-12,4.03,2.34,2.35,-0.01,1,2023-04-12|Tampa Bay Rays|Boston Red Sox
1,Kevin Gausman,3.162,1.178,11.53,2.676,4.309,0.752,185.0,0.3106,1,2023,2023-04-12,4.39,2.41,1.73,0.68,0,2023-04-12|Toronto Blue Jays|Detroit Tigers
1,Eduardo Rodriguez,3.311,1.156,8.456,2.838,2.979,0.743,152.2,0.2303,0,2023,2023-04-12,4.03,2.37,1.8,0.57,1,2023-04-12|Toronto Blue Jays|Detroit Tigers
3,Spencer Strider,3.867,1.096,13.582,2.803,4.845,0.537,186.2,0.3683,1,2023,2023-04-12,4.96,2.93,2.28,0.65,0,2023-04-12|Atlanta Braves|Cincinnati Reds
3,Hunter Greene,4.821,1.42,12.214,3.857,3.167,0.559,112.0,0.3052,0,2023,2023-04-12,4.34,2.43,2.66,-0.23,0,2023-04-12|Atlanta Braves|Cincinnati Reds
6,Nathan Eovaldi,3.625,1.139,8.25,2.938,2.809,1.063,144.0,0.2288,1,2023,2023-04-13,5.18,2.91,2.14,0.77,0,2023-04-13|Texas Rangers|Kansas City Royals
1,Brad Keller,4.59,1.929,6.186,8.98,0.689,1.357,45.1,0.1469,0,2023,2023-04-13,4.43,2.33,2.5,-0.17,0,2023-04-13|Texas Rangers|Kansas City Royals
3,Alex Cobb,3.872,1.324,7.803,2.204,3.541,1.372,151.1,0.2028,1,2023,2023-04-13,4.29,2.5,2.15,0.35,0,2023-04-13|San Francisco Giants|Los Angeles Dodgers
3,Clayton Kershaw,2.47,1.067,9.398,2.744,3.425,0.916,131.2,0.262,0,2023,2023-04-13,4.29,2.43,1.35,1.08,1,2023-04-13|San Francisco Giants|Los Angeles Dodgers
7,Cole Irvin,4.436,1.284,7.938,2.451,3.238,0.714,77.1,0.2024,1,2023,2023-04-13,5.84,3.35,2.72,0.63,1,2023-04-13|Baltimore Orioles|Oakland Athletics
3,Jeffrey Springs,0.562,0.5,13.5,2.25,6.0,1.0,16.0,0.4364,1,2023,2023-04-13,4.6,2.57,0.33,2.24,1,2023-04-13|Tampa Bay Rays|Boston Red Sox
8,Corey Kluber,7.036,1.636,6.873,3.436,2.0,0.439,55.0,0.1634,0,2023,2023-04-13,4.03,2.34,3.86,-1.52,0,2023-04-13|Tampa Bay Rays|Boston Red Sox
2,Nick Lodolo,6.334,1.76,12.405,2.639,4.7,0.889,34.1,0.2831,1,2023,2023-04-13,4.22,2.59,3.55,-0.96,1,2023-04-13|Cincinnati Reds|Philadelphia Phillies
5,Bailey Falter,5.387,1.421,6.733,2.244,3.0,0.679,80.2,0.1729,0,2023,2023-04-13,4.96,2.93,3.12,-0.19,1,2023-04-13|Cincinnati Reds|Philadelphia Phillies
11,Jhony Brito,4.295,1.221,7.192,2.797,2.571,0.799,90.1,0.1935,1,2023,2023-04-13,3.92,2.2,2.3,-0.1,0,2023-04-13|New York Yankees|Minnesota Twins
1,Joe Ryan,4.522,1.172,10.999,1.898,5.794,0.495,161.2,0.2932,0,2023,2023-04-13,4.12,2.36,2.47,-0.11,0,2023-04-13|New York Yankees|Minnesota Twins
2,Chris Bassitt,3.6,1.175,8.37,2.655,3.153,0.751,200.0,0.2252,1,2023,2023-04-13,4.39,2.41,1.97,0.44,0,2023-04-13|Toronto Blue Jays|Detroit Tigers
1,Spencer Turnbull,7.258,1.677,6.968,4.355,1.6,0.907,31.0,0.1655,0,2023,2023-04-13,4.03,2.37,3.99,-1.62,0,2023-04-13|Toronto Blue Jays|Detroit Tigers
0,Jordan Montgomery,3.204,1.196,7.938,2.295,3.458,0.78,188.2,0.2136,1,2023,2023-04-13,4.89,2.76,1.86,0.9,1,2023-04-13|St. Louis Cardinals|Pittsburgh Pirates
0,Vince Velasquez,3.881,1.321,8.976,3.396,2.643,0.467,37.1,0.2284,0,2023,2023-04-13,5.1,2.86,2.26,0.6,0,2023-04-13|St. Louis Cardinals|Pittsburgh Pirates
3,Nick Martinez,3.433,1.262,8.665,3.27,2.65,1.175,110.1,0.2299,1,2023,2023-04-14,3.89,2.21,1.82,0.39,0,2023-04-14|San Diego Padres|Milwaukee Brewers
0,Trevor Rogers,4.0,1.222,9.5,3.0,3.167,1.125,18.0,0.2405,1,2023,2023-04-14,4.5,2.53,2.23,0.3,1,2023-04-14|Miami Marlins|Arizona Diamondbacks
5,Madison Bumgarner,10.556,2.469,5.556,8.333,0.667,0.561,16.2,0.1111,0,2023,2023-04-14,4.43,2.37,5.83,-3.46,1,2023-04-14|Miami Marlins|Arizona Diamondbacks
1,Joey Wentz,6.93,1.692,8.384,4.021,2.085,0.584,105.2,0.1992,1,2023,2023-04-14,4.29,2.43,3.83,-1.4,1,2023-04-14|Detroit Tigers|San Francisco Giants
3,Cal Quantrill,5.262,1.472,5.262,3.175,1.657,0.678,99.2,0.1306,0,2023,2023-04-14,4.99,2.85,3.03,-0.18,0,2023-04-14|Washington Nationals|Cleveland Guardians
2,Tanner Houck,5.009,1.368,8.406,3.481,2.415,1.142,106.0,0.2138,1,2023,2023-04-14,4.96,2.61,2.81,-0.2,0,2023-04-14|Boston Red Sox|Los Angeles Angels
3,Patrick Sandoval,4.119,1.519,7.989,4.619,1.73,0.886,144.2,0.1963,0,2023,2023-04-14,4.6,2.57,2.31,0.26,1,2023-04-14|Boston Red Sox|Los Angeles Angels
0,Mike Clevinger,3.776,1.228,7.551,2.746,2.75,0.455,131.1,0.2004,1,2023,2023-04-14,4.19,2.4,2.07,0.33,0,2023-04-14|Chicago White Sox|Baltimore Orioles
5,Luis Garcia,4.0,1.296,10.333,3.333,3.1,0.377,27.0,0.2696,1,2023,2023-04-15,4.43,2.33,2.17,0.16,0,2023-04-15|Houston Astros|Texas Rangers
2,Martin Perez,4.462,1.409,5.928,3.123,1.898,0.855,141.2,0.153,0,2023,2023-04-15,4.18,2.41,2.45,-0.04,1,2023-04-15|Houston Astros|Texas Rangers
4,Kodai Senga,2.98,1.222,10.945,4.172,2.623,0.786,166.1,0.2911,0,2023,2023-04-15,5.84,3.35,1.91,1.44,0,2023-04-15|Oakland Athletics|New York Mets
7,Michael Wacha,3.221,1.163,8.322,2.886,2.884,0.544,134.1,0.2242,1,2023,2023-04-15,3.89,2.21,1.7,0.51,0,2023-04-15|San Diego Padres|Milwaukee Brewers
1,Eric Lauer,6.623,1.688,8.377,4.675,1.792,0.333,46.2,0.2038,0,2023,2023-04-15,4.12,2.19,3.59,-1.4,1,2023-04-15|San Diego Padres|Milwaukee Brewers
3,Noah Syndergaard,6.531,1.395,5.714,1.939,2.947,0.619,88.2,0.1432,1,2023,2023-04-15,4.49,2.61,3.66,-1.05,0,2023-04-15|Los Angeles Dodgers|Chicago Cubs
1,Justin Steele,3.068,1.173,9.151,1.872,4.889,1.012,173.1,0.2458,0,2023,2023-04-15,4.29,2.5,1.71,0.79,1,2023-04-15|Los Angeles Dodgers|Chicago Cubs
5,Austin Gomber,5.504,1.489,5.633,2.784,2.023,0.747,139.0,0.1443,0,2023,2023-04-15,4.1,2.38,3.02,-0.64,1,2023-04-15|Seattle Mariners|Colorado Rockies
2,Kyle Gibson,4.734,1.318,7.359,2.578,2.855,0.99,192.0,0.1945,0,2023,2023-04-15,5.11,2.84,2.73,0.11,0,2023-04-15|Chicago White Sox|Baltimore Orioles
6,Tyler Anderson,5.426,1.489,7.596,4.085,1.859,0.449,141.0,0.1892,0,2023,2023-04-15,4.6,2.57,3.04,-0.47,1,2023-04-15|Boston Red Sox|Los Angeles Angels
0,Graham Ashcraft,4.773,1.377,6.88,3.223,2.135,0.923,145.2,0.1779,1,2023,2023-04-15,4.22,2.59,2.68,-0.09,0,2023-04-15|Cincinnati Reds|Philadelphia Phillies
0,Jameson Taillon,4.848,1.278,8.177,2.395,3.415,0.623,154.1,0.2137,0,2023,2023-04-16,4.29,2.5,2.69,-0.19,0,2023-04-16|Los Angeles Dodgers|Chicago Cubs
0,Logan Webb,3.25,1.074,8.083,1.292,6.258,1.68,216.0,0.2282,0,2023,2023-04-16,4.39,2.41,1.78,0.63,0,2023-04-16|Detroit Tigers|San Francisco Giants
4,Patrick Corbin,5.2,1.483,6.2,2.85,2.175,0.828,180.0,0.157,1,2023,2023-04-16,4.33,2.36,2.85,-0.49,1,2023-04-16|Washington Nationals|Cleveland Guardians
3,Shane Bieber,3.797,1.234,7.523,2.391,3.147,0.906,128.0,0.2008,0,2023,2023-04-16,4.99,2.85,2.21,0.64,0,2023-04-16|Washington Nationals|Cleveland Guardians
0,Gerrit Cole,2.627,0.981,9.56,2.067,4.625,0.676,209.0,0.2704,1,2023,2023-04-16,3.92,2.2,1.37,0.83,0,2023-04-16|New York Yankees|Minnesota Twins
